#Plate,Well,Hoped For Transposon Coord,Feature,Average Value,Occupancy,Occupancy Test,Potential Hit,Retest,Rearray or Colony Purify,Comment,Progenitor Collection Plate,Progenitor Collection Well
4,D12,888065,SO_0860,5.7E-01,True,OK,FALSE,,Rearray,,96,D03
4,E01,-1,Blank,6.9E-01,False,OK,FALSE,,Rearray,,,
4,E02,577142,gumN,5.4E-01,True,OK,FALSE,,Rearray,,80,E02
4,E03,1532422,SO_1467,5.7E-01,True,OK,FALSE,,Rearray,,81,G02
4,E04,2791511,tnpB,6.0E-01,True,OK,FALSE,,Rearray,,85,B11
4,E05,1583953,SO_4775,6.1E-01,True,OK,FALSE,,Rearray,,86,C01
4,E06,3276598,dcp,6.1E-01,True,OK,FALSE,,Rearray,,87,D09
4,E07,3415959,SO_3275,5.9E-01,True,OK,FALSE,,Rearray,,89,E12
4,E08,-1,Blank,6.6E-01,True,CC,FALSE,,Rearray,,,
4,E09,1162786,SO_1120,6.0E-01,True,OK,FALSE,,Rearray,,92,A09
4,E10,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
4,E11,2996244,SO_2876,5.8E-01,True,OK,FALSE,,Rearray,,95,F10
4,E12,130451,ybdG,5.8E-01,True,OK,FALSE,,Rearray,,96,G08
4,F01,-1,Blank,7.0E-01,False,OK,FALSE,,Rearray,,,
4,F02,2879027,yuiF,5.5E-01,True,OK,FALSE,,Rearray,,80,F07
4,F03,3124793,xis,5.9E-01,True,OK,FALSE,,Rearray,,83,F02
4,F04,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
4,F05,41262,yrdD,6.1E-01,True,OK,FALSE,,Rearray,,86,C02
4,F06,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
4,F07,2714188,hemB,6.0E-01,True,OK,FALSE,,Rearray,,89,E07
4,F08,4525351,SO_4333,6.2E-01,True,OK,FALSE,,Rearray,,91,D10
4,F09,2479151,ydhB,6.1E-01,True,OK,FALSE,,Rearray,,92,B07
4,F10,-1,Blank,6.0E-01,True,CC,FALSE,,Rearray,,,
4,F11,5000712,pemI,5.8E-01,True,OK,FALSE,,Rearray,,95,G12
4,F12,511768,nosY,5.7E-01,True,OK,FALSE,,Rearray,,96,H11
4,G01,2432893,SO_2323,4.9E-01,True,OK,FALSE,,Rearray,,77,G08
4,G02,4809261,senC,5.4E-01,True,OK,FALSE,,Rearray,,80,G04
4,G03,5092064,SO_A0137,6.0E-01,True,OK,FALSE,,Rearray,,84,A04
4,G04,4878801,SO_4680,6.0E-01,True,OK,FALSE,,Rearray,,85,C06
4,G05,4835941,SO_4638,5.9E-01,True,OK,FALSE,,Rearray,,86,D02
4,G06,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
4,G07,2653801,ybiT,5.7E-01,True,OK,FALSE,,Rearray,,89,H05
4,G08,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
4,G09,1146342,nqrA,6.1E-01,True,OK,FALSE,,Rearray,,92,C10
4,G10,1456316,SO_1401,5.5E-01,True,OK,FALSE,,Rearray,,94,D07
4,G11,2308238,SO_2195,5.8E-01,True,OK,FALSE,,Rearray,,95,G02
4,G12,2991795,yfgC,5.7E-01,True,OK,FALSE,,Rearray,,96,H02
4,H01,2202416,qseC,4.2E-01,True,OK,FALSE,,Rearray,,78,C03
4,H02,-1,Blank,7.4E-01,False,OK,FALSE,,Rearray,,,
4,H03,1093539,SO_1055,7.7E-01,False,DO,FALSE,,Rearray,,84,C02
4,H04,4583109,SO_4387,5.2E-01,True,OK,FALSE,,Rearray,,85,D11
4,H05,2628303,queC,5.0E-01,True,OK,FALSE,,Rearray,,86,D05
4,H06,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
4,H07,-1,Blank,5.3E-01,True,CC,FALSE,,Rearray,,,
4,H08,-1,Blank,6.1E-01,True,CC,FALSE,,Rearray,,,
4,H09,4455415,SO_4825,5.3E-01,True,OK,FALSE,,Rearray,,92,E06
4,H10,2435696,cheR,5.2E-01,True,OK,FALSE,,Rearray,,95,A11
4,H11,3470059,SO_3317,5.1E-01,True,OK,FALSE,,Rearray,,96,A02
4,H12,4752789,SO_4556,4.9E-01,True,OK,FALSE,,Rearray,,97,A05
5,A01,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,A02,2448436,bkdA2,,Unknown,Unknown,FALSE,,Rearray,,99,F04
5,A03,97053,SO_0086,,Unknown,Unknown,FALSE,,Rearray,,100,H02
5,A04,2437032,cheB,,Unknown,Unknown,FALSE,,Rearray,,103,H03
5,A05,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,A06,268784,SO_0269,,Unknown,Unknown,FALSE,,Rearray,,105,H02
5,A07,1405099,rnc,,Unknown,Unknown,FALSE,Yes,Rearray,,110,B01
5,A08,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,A09,3063049,SO_2930,,Unknown,Unknown,FALSE,,Rearray,,113,E05
5,A10,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,A11,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,A12,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,B01,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,B02,3414719,SO_3274,,Unknown,Unknown,FALSE,,Rearray,,99,H03
5,B03,1733042,kefB,,Unknown,Unknown,FALSE,,Rearray,,101,C02
5,B04,608299,tpmT,,Unknown,Unknown,FALSE,,Rearray,,103,H04
5,B05,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,B06,4788220,cusF,,Unknown,Unknown,FALSE,,Rearray,,106,B06
5,B07,552886,SO_0530,,Unknown,Unknown,FALSE,,Rearray,,110,B06
5,B08,289839,pilN,,Unknown,Unknown,FALSE,,Rearray,,111,G02
5,B09,336259,dsbA,,Unknown,Unknown,FALSE,,Rearray,,113,F12
5,B10,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,B11,118775,yedE,,Unknown,Unknown,FALSE,,Rearray,,117,A04
5,B12,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,C01,636901,sspA,,Unknown,Unknown,FALSE,,Rearray,,97,G09
5,C02,267947,ccmG,,Unknown,Unknown,FALSE,Yes,Rearray,,100,A07
5,C03,3503675,SO_3361,,Unknown,Unknown,FALSE,,Rearray,,101,D10
5,C04,1154985,SO_1113,,Unknown,Unknown,FALSE,,Rearray,,104,A12
5,C05,919386,SO_0890,,Unknown,Unknown,FALSE,,Rearray,,104,H06
5,C06,3990010,SO_3840,,Unknown,Unknown,FALSE,,Rearray,,106,G03
5,C07,99063,SO_0090,,Unknown,Unknown,FALSE,,Rearray,,110,F08
5,C08,1977684,SO_1881,,Unknown,Unknown,FALSE,,Rearray,,111,H02
5,C09,3997811,SO_3849,,Unknown,Unknown,FALSE,,Rearray,,113,H02
5,C10,4192813,SO_4037,,Unknown,Unknown,FALSE,,Rearray,,115,E09
5,C11,635625,petC,,Unknown,Unknown,FALSE,,Rearray,,117,G05
5,C12,2845944,pepE,,Unknown,Unknown,FALSE,,Rearray,,120,E10
5,D01,3472506,SO_3319,,Unknown,Unknown,FALSE,,Rearray,,98,E08
5,D02,2018864,SO_1918,,Unknown,Unknown,FALSE,,Rearray,,100,A09
5,D03,4437626,SO_4261,,Unknown,Unknown,FALSE,,Rearray,,102,D01
5,D04,2673533,SO_2542,,Unknown,Unknown,FALSE,,Rearray,,104,B08
5,D05,2548577,SO_2437,,Unknown,Unknown,FALSE,,Rearray,,105,A11
5,D06,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,D07,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,D08,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,D09,990870,SO_0954,,Unknown,Unknown,FALSE,,Rearray,,114,B11
5,D10,4674605,SO_4487,,Unknown,Unknown,FALSE,,Rearray,,115,F05
5,D11,3133246,trpD,,Unknown,Unknown,FALSE,,Rearray,,117,H06
5,D12,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,E01,2365021,nagZ,,Unknown,Unknown,FALSE,,Rearray,,98,F05
5,E02,2384242,rimK,,Unknown,Unknown,FALSE,,Rearray,,100,E01
5,E03,285183,argH,,Unknown,Unknown,FALSE,,Rearray,,102,D04
5,E04,2176678,SO_2081,,Unknown,Unknown,FALSE,,Rearray,,104,C11
5,E05,3920296,SO_3771,,Unknown,Unknown,FALSE,,Rearray,,105,A02
5,E06,5069372,ompA,,Unknown,Unknown,FALSE,,Rearray,,108,A06
5,E07,479629,fklB,,Unknown,Unknown,FALSE,,Rearray,,111,A10
5,E08,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,E09,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,E10,2394048,SO_2281,,Unknown,Unknown,FALSE,,Rearray,,115,G07
5,E11,2226023,cheA,,Unknown,Unknown,FALSE,,Rearray,,118,A03
5,E12,4369895,tatA,,Unknown,Unknown,FALSE,,Rearray,,120,G04
5,F01,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,F02,4221989,SO_4068,,Unknown,Unknown,FALSE,,Rearray,,100,E02
5,F03,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,F04,4105826,SO_3966,,Unknown,Unknown,FALSE,,Rearray,,104,C08
5,F05,2835332,deoR,,Unknown,Unknown,FALSE,,Rearray,,105,C01
5,F06,2039467,sucC,,Unknown,Unknown,FALSE,,Rearray,,108,F03
5,F07,4570630,SO_4376,,Unknown,Unknown,FALSE,,Rearray,,111,A11
5,F08,5001025,pemK,,Unknown,Unknown,FALSE,,Rearray,,112,B07
5,F09,1265189,deoA,,Unknown,Unknown,FALSE,,Rearray,,114,F07
5,F10,4909081,SO_4706,,Unknown,Unknown,FALSE,,Rearray,,115,H03
5,F11,2071163,SO_1966,,Unknown,Unknown,FALSE,,Rearray,,118,B11
5,F12,4934309,hemN,,Unknown,Unknown,FALSE,,Rearray,,121,A03
5,G01,464313,SO_0438,,Unknown,Unknown,FALSE,,Rearray,,99,D10
5,G02,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,G03,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,G04,1544498,kefC,,Unknown,Unknown,FALSE,,Rearray,,104,E04
5,G05,2288387,ndpA,,Unknown,Unknown,FALSE,,Rearray,,105,E07
5,G06,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,G07,4767186,menD,,Unknown,Unknown,FALSE,Yes,Rearray,,111,B06
5,G08,1613490,SO_1539,,Unknown,Unknown,FALSE,,Rearray,,112,D03
5,G09,2864317,SO_2744,,Unknown,Unknown,FALSE,,Rearray,,115,A10
5,G10,969183,SO_0937,,Unknown,Unknown,FALSE,,Rearray,,116,A10
5,G11,534161,SO_0508,,Unknown,Unknown,FALSE,,Rearray,,118,C06
5,G12,4784881,SO_4590,,Unknown,Unknown,FALSE,Yes,Rearray,,121,A05
5,H01,4374898,hemB,,Unknown,Unknown,FALSE,,Rearray,,99,F03
5,H02,4758741,SO_4561,,Unknown,Unknown,FALSE,,Rearray,,100,F09
5,H03,1644423,yfaZ,,Unknown,Unknown,FALSE,,Rearray,,103,G02
5,H04,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,H05,4042472,omp35,,Unknown,Unknown,FALSE,,Rearray,,105,F06
5,H06,1443281,SO_1387,,Unknown,Unknown,FALSE,,Rearray,,109,F04
5,H07,1753491,phhA,,Unknown,Unknown,FALSE,,Rearray,,111,D02
5,H08,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,H09,4849373,cysT,,Unknown,Unknown,FALSE,Yes,Rearray,,115,A04
5,H10,1758204,maiA,,Unknown,Unknown,FALSE,,Rearray,,116,A04
5,H11,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
5,H12,-1,Blank,,Unknown,Unknown,FALSE,,Rearray,,,
6,A01,4052160,tolC,4.4E-01,True,OK,FALSE,,Rearray,,121,G06
6,A02,4299383,SO_4143,4.9E-01,True,OK,FALSE,,Rearray,,123,H10
6,A03,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
6,A04,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,A05,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,A06,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,A07,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
6,A08,5096235,SO_A0140,5.4E-01,True,OK,FALSE,,Rearray,,134,H07
6,A09,1105650,exeM,5.3E-01,True,OK,FALSE,,Rearray,,136,D11
6,A10,-1,Blank,7.4E-01,False,OK,FALSE,,Rearray,,,
6,A11,4930456,mutM,4.8E-01,True,OK,FALSE,,Rearray,,141,C08
6,A12,701596,SO_0682,4.7E-01,True,OK,FALSE,,Rearray,,143,B01
6,B01,-1,Blank,6.9E-01,False,OK,FALSE,,Rearray,,,
6,B02,3531968,SO_3391,5.5E-01,True,OK,FALSE,,Rearray,,124,A04
6,B03,1827080,SO_1746,6.0E-01,True,OK,FALSE,,Rearray,,125,F12
6,B04,1462503,SO_1407,6.0E-01,True,OK,FALSE,,Rearray,,127,E12
6,B05,4358436,SO_4189,6.1E-01,True,OK,FALSE,,Rearray,,130,B11
6,B06,-1,Blank,8.3E-01,False,OK,FALSE,,Rearray,,,
6,B07,1304590,SO_1255,5.8E-01,True,OK,FALSE,,Rearray,,133,F01
6,B08,1389090,rppH,5.9E-01,True,OK,FALSE,,Rearray,,135,A05
6,B09,3292301,SO_3155,5.8E-01,True,OK,FALSE,,Rearray,,136,E02
6,B10,1232221,SO_1188,5.5E-01,True,OK,FALSE,,Rearray,,139,C05
6,B11,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,B12,3728095,cpdB,5.4E-01,True,OK,FALSE,,Rearray,,143,B08
6,C01,4005045,SO_3859,4.9E-01,True,OK,FALSE,,Rearray,,122,C05
6,C02,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,C03,1839074,SO_1757,6.0E-01,True,OK,FALSE,,Rearray,,125,F06
6,C04,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
6,C05,-1,Blank,8.3E-01,False,OK,FALSE,,Rearray,,,
6,C06,1951845,uvrY,6.2E-01,True,OK,FALSE,,Rearray,,132,G12
6,C07,-1,Blank,8.4E-01,False,OK,FALSE,,Rearray,,,
6,C08,3439430,xseA,6.2E-01,True,OK,FALSE,,Rearray,,135,C10
6,C09,2143504,SO_2045,5.9E-01,True,OK,FALSE,,Rearray,,136,E06
6,C10,647645,SO_0620,5.7E-01,True,OK,FALSE,,Rearray,,139,F04
6,C11,4700702,fdhA,6.0E-01,True,OK,FALSE,,Rearray,,142,C06
6,C12,4295219,SO_4139,5.8E-01,True,OK,FALSE,,Rearray,,143,D11
6,D01,4643516,SO_4454,5.0E-01,True,OK,FALSE,,Rearray,,122,E09
6,D02,2676126,SO_2544,5.7E-01,True,OK,FALSE,,Rearray,,124,E01
6,D03,314481,SO_0309,6.1E-01,True,OK,FALSE,,Rearray,,125,H09
6,D04,1234530,greA,6.2E-01,True,OK,FALSE,,Rearray,,128,A12
6,D05,182788,gspN,6.3E-01,True,OK,FALSE,Yes,Rearray,,130,G05
6,D06,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
6,D07,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
6,D08,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
6,D09,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
6,D10,9965,recF,6.0E-01,True,OK,FALSE,,Rearray,,139,G01
6,D11,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
6,D12,3479538,SO_3333,6.0E-01,True,OK,FALSE,,Rearray,,143,F10
6,E01,-1,Blank,7.1E-01,False,OK,FALSE,,Rearray,,,
6,E02,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
6,E03,3004495,SO_2883,5.8E-01,True,OK,FALSE,,Rearray,,126,F04
6,E04,3781837,SO_4842,6.1E-01,True,OK,FALSE,,Rearray,,128,D09
6,E05,3136089,trpA,6.2E-01,True,OK,FALSE,,Rearray,,130,H11
6,E06,2930008,SO_2806,6.1E-01,True,OK,FALSE,,Rearray,,133,C01
6,E07,2594441,SO_2472,5.9E-01,True,OK,FALSE,,Rearray,,133,G09
6,E08,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
6,E09,708431,SO_0690,5.7E-01,True,OK,FALSE,,Rearray,,137,C12
6,E10,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,E11,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
6,E12,3178802,SO_3063,5.9E-01,True,OK,FALSE,,Rearray,,143,F06
6,F01,4887733,SO_4688,5.0E-01,True,OK,FALSE,,Rearray,,122,F04
6,F02,2301846,creA,5.8E-01,True,OK,FALSE,,Rearray,,125,B08
6,F03,1985076,SO_1888,5.8E-01,True,OK,FALSE,,Rearray,,126,F07
6,F04,1759873,ompW,6.0E-01,True,OK,FALSE,,Rearray,,128,G06
6,F05,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
6,F06,4847583,SO_4650,6.0E-01,True,OK,FALSE,,Rearray,,133,C11
6,F07,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
6,F08,938132,SO_0911,6.0E-01,True,OK,FALSE,,Rearray,,135,F09
6,F09,968480,SO_0936,5.7E-01,True,OK,FALSE,,Rearray,,137,D03
6,F10,2717518,SO_2589,5.7E-01,True,OK,FALSE,,Rearray,,140,F01
6,F11,1665109,SO_1590,5.8E-01,True,OK,FALSE,,Rearray,,142,H11
6,F12,2796442,SO_2666,5.6E-01,True,OK,FALSE,,Rearray,,144,A12
6,G01,5004257,SO_A0045,4.8E-01,True,OK,FALSE,,Rearray,,122,G06
6,G02,3993687,pepO,5.3E-01,True,OK,FALSE,,Rearray,,125,C12
6,G03,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,G04,4001412,sfcA,5.9E-01,True,OK,FALSE,,Rearray,,129,A01
6,G05,2017705,SO_1917,5.9E-01,True,OK,FALSE,,Rearray,,131,E11
6,G06,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,G07,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,G08,631767,hflK,5.6E-01,True,OK,FALSE,,Rearray,,135,H03
6,G09,2249477,SO_2143,5.6E-01,True,OK,FALSE,,Rearray,,138,D02
6,G10,1315133,puuA,5.2E-01,True,OK,FALSE,,Rearray,,141,C10
6,G11,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
6,G12,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
6,H01,3692265,SO_3539,4.2E-01,True,OK,FALSE,,Rearray,,122,G09
6,H02,2682801,SO_2550,4.6E-01,True,OK,FALSE,,Rearray,,125,E03
6,H03,1818267,SO_1736,5.0E-01,True,OK,FALSE,,Rearray,,127,C01
6,H04,-1,Blank,7.5E-01,False,OK,FALSE,,Rearray,,,
6,H05,405862,SO_0391,5.2E-01,True,OK,FALSE,,Rearray,,132,A01
6,H06,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
6,H07,4739412,SO_4542,5.1E-01,True,OK,FALSE,,Rearray,,134,C08
6,H08,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,H09,1637430,pstS,5.1E-01,True,OK,FALSE,,Rearray,,139,B09
6,H10,3965605,ampG,4.8E-01,True,OK,FALSE,,Rearray,,141,C07
6,H11,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
6,H12,174707,gspE,5.0E-01,True,OK,FALSE,Yes,Rearray,,144,B05
7,A01,4349756,mxdD,5.0E-01,True,OK,FALSE,,Rearray,,1,B07
7,A02,3338544,SO_3196,5.0E-01,True,OK,FALSE,,Rearray,,2,D07
7,A03,4294382,SO_4138,5.6E-01,True,OK,FALSE,,Rearray,,4,A07
7,A04,2625594,SO_2499,5.7E-01,True,OK,FALSE,,Rearray,,6,C04
7,A05,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
7,A06,3310121,wbfU,5.7E-01,True,OK,TRUE,,Rearray,,9,D11
7,A07,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
7,A08,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
7,A09,4942029,SO_4734,7.2E-01,False,DO,FALSE,,Rearray,,15,A11
7,A10,2871828,tolR,7.5E-01,False,DO,FALSE,,Rearray,,16,D07
7,A11,4834277,SO_4636,7.2E-01,False,DO,FALSE,,Rearray,,17,F01
7,A12,4885899,wcvA,7.3E-01,False,DO,FALSE,,Rearray,,20,G03
7,B01,3512941,yceJ,4.7E-01,True,OK,FALSE,,Rearray,,1,D10
7,B02,1369349,anmK,5.6E-01,True,OK,FALSE,,Rearray,,2,E12
7,B03,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
7,B04,3857887,btuF,6.4E-01,True,OK,TRUE,Yes,Rearray,Questionable. Vitamin B12 transporter.,6,D12
7,B05,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
7,B06,2171509,hisG,6.8E-01,True,OK,TRUE,,Rearray,Questionable.,9,G01
7,B07,4711727,SO_4516,6.3E-01,True,OK,TRUE,,Rearray,Questionable.,11,H03
7,B08,3518429,cfaS,6.4E-01,True,OK,TRUE,,Rearray,Questionable.,13,B04
7,B09,3246841,SO_3119,8.0E-01,False,DO,FALSE,,Rearray,,15,B04
7,B10,1593847,lldE,6.2E-01,True,OK,FALSE,,Rearray,,16,F04
7,B11,2089464,SO_1986,5.9E-01,True,OK,TRUE,Yes,Rearray,Questionable.,17,H09
7,B12,2626158,s4P,5.9E-01,True,OK,TRUE,,Rearray,Questionable.,20,H06
7,C01,2661213,adaA,4.9E-01,True,OK,FALSE,,Rearray,,1,E02
7,C02,-1,Blank,7.4E-01,False,OK,FALSE,,Rearray,,,
7,C03,1576673,SO_1503,6.0E-01,True,OK,FALSE,,Rearray,,5,A11
7,C04,4553029,SO_4358,6.4E-01,True,OK,FALSE,,Rearray,,6,H07
7,C05,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
7,C06,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
7,C07,318416,SO_0312,6.5E-01,True,OK,TRUE,Yes,Rearray,,11,H05
7,C08,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
7,C09,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
7,C10,4545472,hlyA,6.4E-01,True,OK,TRUE,Yes,Rearray,,16,F07
7,C11,1905232,SO_1815,6.7E-01,True,OK,TRUE,,Rearray,,18,H11
7,C12,4593112,SO_4400,6.1E-01,True,OK,TRUE,,Rearray,,20,H08
7,D01,1840505,SO_1760,4.9E-01,True,OK,FALSE,,Rearray,,1,G06
7,D02,-1,Blank,7.3E-01,False,OK,FALSE,,Rearray,,,
7,D03,-1,Blank,7.7E-01,False,OK,FALSE,,Rearray,,,
7,D04,1186397,SO_1143,6.3E-01,True,OK,FALSE,,Rearray,,6,H08
7,D05,3045339,SO_2914,6.4E-01,True,OK,FALSE,,Rearray,,8,D03
7,D06,2838743,SO_2720,6.9E-01,True,OK,TRUE,,Rearray,,10,G01
7,D07,4744621,SO_4547,6.4E-01,True,OK,FALSE,,Rearray,,11,H06
7,D08,4760243,SO_4563,6.5E-01,True,OK,FALSE,,Rearray,,13,G08
7,D09,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
7,D10,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
7,D11,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
7,D12,516830,SO_0492,6.2E-01,True,OK,FALSE,,Rearray,,21,D12
7,E01,2892791,SO_2768,5.0E-01,True,OK,FALSE,,Rearray,,1,H10
7,E02,2049290,phoP,6.5E-01,True,OK,FALSE,,Rearray,,3,F12
7,E03,4208311,metF,6.3E-01,True,OK,FALSE,,Rearray,,5,C08
7,E04,1803712,SO_1715,6.6E-01,True,OK,FALSE,,Rearray,,7,A02
7,E05,2357388,SO_2240,6.3E-01,True,OK,FALSE,,Rearray,,8,E09
7,E06,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
7,E07,2709545,fadD,6.4E-01,True,OK,FALSE,,Rearray,,12,B01
7,E08,3451716,SO_3302,6.1E-01,True,OK,FALSE,,Rearray,,14,C09
7,E09,4862846,SO_4824,6.3E-01,True,OK,FALSE,,Rearray,,15,E07
7,E10,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
7,E11,-1,Blank,8.0E-01,False,OK,FALSE,,Rearray,,,
7,E12,3370158,flrC,6.4E-01,True,OK,FALSE,,Rearray,,21,G06
7,F01,3165771,SO_3052,5.0E-01,True,OK,FALSE,,Rearray,,1,H12
7,F02,2484127,SO_2380,5.9E-01,True,OK,FALSE,,Rearray,,3,F04
7,F03,1130353,SO_1091,6.2E-01,True,OK,FALSE,,Rearray,,5,F11
7,F04,1370514,SO_1314,6.4E-01,True,OK,FALSE,,Rearray,,7,A05
7,F05,1509117,SO_1447,6.4E-01,True,OK,FALSE,,Rearray,,8,F05
7,F06,-1,Blank,8.1E-01,False,OK,FALSE,,Rearray,,,
7,F07,-1,Blank,8.2E-01,False,OK,FALSE,,Rearray,,,
7,F08,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
7,F09,5033049,SO_A0082,6.5E-01,True,OK,FALSE,,Rearray,,15,H10
7,F10,1989158,liuF,6.2E-01,True,OK,FALSE,,Rearray,,17,C01
7,F11,620378,SO_t010,6.5E-01,True,OK,TRUE,,Rearray,,19,H06
7,F12,2197714,hyaA,6.0E-01,True,OK,TRUE,Yes,Rearray,Slow.,21,H02
7,G01,3356872,fliR,4.8E-01,True,OK,FALSE,Yes,Rearray,,1,H08
7,G02,3105439,SO_4791,5.8E-01,True,OK,FALSE,,Rearray,,3,F08
7,G03,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
7,G04,-1,Blank,7.9E-01,False,OK,FALSE,,Rearray,,,
7,G05,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
7,G06,737159,SO_0720,6.2E-01,True,OK,FALSE,,Rearray,,11,F08
7,G07,-1,Blank,7.8E-01,False,OK,FALSE,,Rearray,,,
7,G08,4122804,dapA,6.2E-01,True,OK,FALSE,,Rearray,,14,G07
7,G09,1994791,liuB,6.3E-01,True,OK,FALSE,,Rearray,,16,A10
7,G10,2550543,SO_2438,7.0E-01,True,OK,FALSE,,Rearray,,17,E12
7,G11,-1,Blank,7.6E-01,False,OK,FALSE,,Rearray,,,
7,G12,3381910,flgJ,6.3E-01,True,OK,TRUE,Yes,Rearray,Slow.,22,A02
7,H01,-1,Blank,6.7E-01,False,OK,FALSE,,Rearray,,,
7,H02,-1,Blank,7.2E-01,False,OK,FALSE,,Rearray,,,
7,H03,2537226,SO_2427,5.4E-01,True,OK,FALSE,,Rearray,,6,B08
7,H04,2261110,recC,5.5E-01,True,OK,FALSE,,Rearray,,7,E02
7,H05,1341551,plyY,7.6E-01,False,DO,FALSE,,Rearray,,9,C08
7,H06,1474607,SO_1417,5.6E-01,True,OK,FALSE,,Rearray,,11,H10
7,H07,3128982,trpH,5.4E-01,True,OK,FALSE,,Rearray,,12,G08
7,H08,3616581,glyA,5.6E-01,True,OK,FALSE,,Rearray,,14,G09
7,H09,3561199,SO_3421,5.7E-01,True,OK,FALSE,,Rearray,,16,A02
