#Condensed Collection Plate,Condensed Collection Row,Condensed Collection Column,Condensed Collection Well,Condensed Collection Plate Row,Condensed Collection Plate Column,Progenitor Collection Plate,Progenitor Collection Row,Progenitor Collection Column,Progenitor Collection Well,Condensation Type,Desired Transposon Coordinate,Desired Feature,Desired Locus Tag
119,C,6,C06,1,119,115,E,5,E05,Rearray,41019,yrdD,SO_0036
119,D,6,D06,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,E,6,E06,1,119,115,F,5,F05,Rearray,4674605,SO_4487,SO_4487
119,F,6,F06,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,G,6,G06,1,119,116,A,10,A10,Rearray,969183,SO_0937,SO_0937
119,H,6,H06,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,A,7,A07,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,B,7,B07,1,119,116,E,10,E10,Rearray,1460108,SO_1404,SO_1404
119,C,7,C07,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,D,7,D07,1,119,116,G,8,G08,Rearray,2244606,adhE,SO_2136
119,E,7,E07,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,F,7,F07,1,119,116,H,8,H08,Rearray,144128,moeB,SO_0137
119,G,7,G07,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,H,7,H07,1,119,117,D,1,D01,Rearray,190385,SO_0187,SO_0187
119,A,8,A08,1,119,117,B,10,B10,Rearray,2497234,SO_2393,SO_2393
119,B,8,B08,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,C,8,C08,1,119,117,C,11,C11,Rearray,3445872,SO_3300,SO_3300
119,D,8,D08,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,E,8,E08,1,119,117,E,2,E02,Rearray,1468507,SO_1411,SO_1411
119,F,8,F08,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,G,8,G08,1,119,117,C,3,C03,Rearray,4878800,SO_4680,SO_4680
119,H,8,H08,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,A,9,A09,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,B,9,B09,1,119,117,A,4,A04,Rearray,118775,yedE,SO_0108
119,C,9,C09,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,D,9,D09,1,119,117,G,5,G05,Rearray,635625,petC,SO_0610
119,E,9,E09,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,F,9,F09,1,119,117,A,6,A06,Rearray,1462486,SO_1407,SO_1407
119,G,9,G09,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,H,9,H09,1,119,117,D,7,D07,Rearray,4838070,SO_4641,SO_4641
119,A,10,A10,1,119,118,A,10,A10,Rearray,3392983,flgP,SO_3256
119,B,10,B10,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,C,10,C10,1,119,118,B,11,B11,Rearray,2071163,SO_1966,SO_1966
119,D,10,D10,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,E,10,E10,1,119,118,C,2,C02,Rearray,620576,SO_t011,SO_t011
119,F,10,F10,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,G,10,G10,1,119,118,A,3,A03,Rearray,2226023,cheA,SO_2121
119,H,10,H10,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,A,11,A11,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,B,11,B11,1,119,118,E,3,E03,Rearray,2085950,nadV,SO_1981
119,C,11,C11,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,D,11,D11,1,119,118,D,5,D05,Rearray,1734524,SO_1648,SO_1648
119,E,11,E11,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,F,11,F11,1,119,118,C,6,C06,Rearray,534161,SO_0508,SO_0508
119,G,11,G11,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,H,11,H11,1,119,119,A,12,A12,Rearray,4953785,glmR,SO_4742
119,A,12,A12,1,119,119,A,2,A02,Rearray,291098,pilP,SO_0284
119,B,12,B12,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,C,12,C12,1,119,119,G,2,G02,Rearray,3223032,SO_3097,SO_3097
119,D,12,D12,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,E,12,E12,1,119,119,C,3,C03,Rearray,4766701,SO_4572,SO_4572
119,F,12,F12,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
119,G,12,G12,1,119,119,G,3,G03,Rearray,4555479,SO_4359,SO_4359
119,H,12,H12,1,119,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,1,A01,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,1,B01,1,120,119,A,5,A05,Rearray,1151014,nqrF,SO_1108
120,C,1,C01,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,1,D01,1,120,119,D,5,D05,Rearray,377789,SO_0366,SO_0366
120,E,1,E01,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,1,F01,1,120,119,B,6,B06,Rearray,995360,SO_0959,SO_0959
120,G,1,G01,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,1,H01,1,120,119,C,6,C06,Rearray,855789,SO_0839,SO_0839
120,A,2,A02,1,120,119,B,7,B07,Rearray,1989204,liuF,SO_1892
120,B,2,B02,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,2,C02,1,120,119,B,8,B08,Rearray,1789783,SO_1699,SO_1699
120,D,2,D02,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,2,E02,1,120,12,B,1,B01,Rearray,2709545,fadD,SO_2581
120,F,2,F02,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,2,G02,1,120,12,E,3,E03,Rearray,2090363,SO_1987,SO_1987
120,H,2,H02,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,3,A03,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,3,B03,1,120,12,E,5,E05,Rearray,4685228,SO_4829,SO_4829
120,C,3,C03,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,3,D03,1,120,12,H,7,H07,Rearray,2741866,SO_2606,SO_2606
120,E,3,E03,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,3,F03,1,120,12,A,8,A08,Rearray,4917161,menF,SO_4713
120,G,3,G03,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,3,H03,1,120,12,F,8,F08,Rearray,3854624,SO_3705,SO_3705
120,A,4,A04,1,120,120,F,1,F01,Rearray,3872564,cysG,SO_3728
120,B,4,B04,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,4,C04,1,120,120,E,10,E10,Rearray,2845944,pepE,SO_2730
120,D,4,D04,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,4,E04,1,120,120,G,10,G10,Rearray,5086286,SO_A0131,SO_A0131
120,F,4,F04,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,4,G04,1,120,120,C,3,C03,Rearray,765997,SO_0748,SO_0748
120,H,4,H04,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,5,A05,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,5,B05,1,120,120,H,3,H03,Rearray,911061,SO_0882,SO_0882
120,C,5,C05,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,5,D05,1,120,120,G,4,G04,Rearray,4369895,tatA,SO_4202
120,E,5,E05,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,5,F05,1,120,120,B,5,B05,Rearray,3318613,wbnJ,SO_4799
120,G,5,G05,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,5,H05,1,120,121,F,1,F01,Rearray,3799539,apaG,SO_3640
120,A,6,A06,1,120,121,E,10,E10,Rearray,2845504,htpX,SO_2728
120,B,6,B06,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,6,C06,1,120,121,E,11,E11,Rearray,5078180,SO_A0120,SO_A0120
120,D,6,D06,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,6,E06,1,120,121,A,4,A04,Rearray,3534205,sye4,SO_3392
120,F,6,F06,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,6,G06,1,120,121,A,5,A05,Rearray,4784881,SO_4590,SO_4590
120,H,6,H06,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,7,A07,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,7,B07,1,120,122,E,1,E01,Rearray,2230975,cheD,SO_2125
120,C,7,C07,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,7,D07,1,120,122,G,11,G11,Rearray,3324409,SO_3185,SO_3185
120,E,7,E07,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,7,F07,1,120,122,F,3,F03,Rearray,4671488,SO_4481,SO_4481
120,G,7,G07,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,7,H07,1,120,122,C,5,C05,Rearray,4005045,SO_3859,SO_3859
120,A,8,A08,1,120,122,F,8,F08,Rearray,1119703,SO_1077,SO_1077
120,B,8,B08,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,8,C08,1,120,122,E,9,E09,Rearray,4643516,SO_4454,SO_4454
120,D,8,D08,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,8,E08,1,120,122,G,9,G09,Rearray,3692265,SO_3539,SO_3539
120,F,8,F08,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,8,G08,1,120,123,A,1,A01,Rearray,4287755,SO_4129,SO_4129
120,H,8,H08,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,9,A09,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,9,B09,1,120,123,D,1,D01,Rearray,2364483,nagZ,SO_2250
120,C,9,C09,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,9,D09,1,120,123,G,1,G01,Rearray,1168317,SO_1125,SO_1125
120,E,9,E09,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,9,F09,1,120,123,H,10,H10,Rearray,4299383,SO_4143,SO_4143
120,G,9,G09,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,9,H09,1,120,123,D,3,D03,Rearray,3683586,pilV,SO_3528
120,A,10,A10,1,120,123,E,3,E03,Rearray,3605648,SO_3459,SO_3459
120,B,10,B10,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,10,C10,1,120,123,H,6,H06,Rearray,4118029,narQ,SO_3981
120,D,10,D10,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,10,E10,1,120,123,E,9,E09,Rearray,1324141,puuC,SO_1275
120,F,10,F10,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,10,G10,1,120,123,F,9,F09,Rearray,3311994,SO_3174,SO_3174
120,H,10,H10,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,A,11,A11,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,B,11,B11,1,120,123,G,9,G09,Rearray,4477818,catB,SO_4299
120,C,11,C11,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,D,11,D11,1,120,124,H,1,H01,Rearray,212327,SO_0204,SO_0204
120,E,11,E11,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,F,11,F11,1,120,124,C,10,C10,Rearray,685299,SO_0667,SO_0667
120,G,11,G11,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,H,11,H11,1,120,124,A,11,A11,Rearray,4237755,puuP,SO_4081
120,A,12,A12,1,120,124,C,11,C11,Rearray,2703716,ycgN,SO_2573
120,B,12,B12,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,C,12,C12,1,120,124,F,5,F05,Rearray,3099641,B,SO_2965
120,D,12,D12,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,E,12,E12,1,120,124,F,7,F07,Rearray,4212759,metJ,SO_4057
120,F,12,F12,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
120,G,12,G12,1,120,124,B,9,B09,Rearray,715806,dsbD,SO_0696
120,H,12,H12,1,120,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,1,A01,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,1,B01,1,121,125,C,1,C01,Rearray,189143,SO_0185,SO_0185
121,C,1,C01,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,1,D01,1,121,125,A,11,A11,Rearray,3280261,lysW,SO_3143
121,E,1,E01,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,1,F01,1,121,125,E,11,E11,Rearray,1792123,SO_1701,SO_1701
121,G,1,G01,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,1,H01,1,121,125,F,12,F12,Rearray,1827080,SO_1746,SO_1746
121,A,2,A02,1,121,125,E,3,E03,Rearray,2682801,SO_2550,SO_2550
121,B,2,B02,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,2,C02,1,121,125,B,8,B08,Rearray,2301846,creA,SO_2190
121,D,2,D02,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,2,E02,1,121,125,B,9,B09,Rearray,3884230,cysJ,SO_3738
121,F,2,F02,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,2,G02,1,121,125,F,9,F09,Rearray,1501684,intA,SO_1439
121,H,2,H02,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,3,A03,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,3,B03,1,121,125,H,9,H09,Rearray,314481,SO_0309,SO_0309
121,C,3,C03,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,3,D03,1,121,126,A,1,A01,Rearray,4720322,SO_4525,SO_4525
121,E,3,E03,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,3,F03,1,121,126,A,10,A10,Rearray,891411,serA,SO_0862
121,G,3,G03,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,3,H03,1,121,126,C,10,C10,Rearray,3715844,SO_3557,SO_3557
121,A,4,A04,1,121,126,D,10,D10,Rearray,2839585,SO_2722,SO_2722
121,B,4,B04,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,4,C04,1,121,126,G,10,G10,Rearray,4297447,SO_4140,SO_4140
121,D,4,D04,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,4,E04,1,121,126,B,12,B12,Rearray,3385395,flgF,SO_3245
121,F,4,F04,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,4,G04,1,121,126,F,12,F12,Rearray,2189182,hypB,SO_2093
121,H,4,H04,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,5,A05,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,5,B05,1,121,126,A,2,A02,Rearray,4785897,cymA,SO_4591
121,C,5,C05,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,5,D05,1,121,126,F,7,F07,Rearray,1985076,SO_1888,SO_1888
121,E,5,E05,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,5,F05,1,121,126,G,7,G07,Rearray,747955,SO_0732,SO_0732
121,G,5,G05,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,5,H05,1,121,126,A,9,A09,Rearray,3042406,pflB,SO_2912
121,A,6,A06,1,121,127,C,1,C01,Rearray,1818267,SO_1736,SO_1736
121,B,6,B06,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,6,C06,1,121,127,H,11,H11,Rearray,3666980,SO_3513,SO_3513
121,D,6,D06,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,6,E06,1,121,127,D,12,D12,Rearray,649036,SO_0621,SO_0621
121,F,6,F06,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,6,G06,1,121,127,A,2,A02,Rearray,2414633,trxB,SO_2303
121,H,6,H06,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,7,A07,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,7,B07,1,121,127,A,3,A03,Rearray,3128614,yciO,SO_3016
121,C,7,C07,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,7,D07,1,121,127,G,4,G04,Rearray,2556470,thiF,SO_2443
121,E,7,E07,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,7,F07,1,121,127,G,6,G06,Rearray,2881073,SO_2758,SO_2758
121,G,7,G07,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,7,H07,1,121,127,G,7,G07,Rearray,331647,SO_0326,SO_0326
121,A,8,A08,1,121,127,F,9,F09,Rearray,2927215,SO_2803,SO_2803
121,B,8,B08,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,8,C08,1,121,127,H,9,H09,Rearray,5034512,SO_A0084,SO_A0084
121,D,8,D08,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,8,E08,1,121,128,F,1,F01,Rearray,2073205,SO_1967,SO_1967
121,F,8,F08,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,8,G08,1,121,128,E,10,E10,Rearray,2382684,hscA,SO_2268
121,H,8,H08,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,9,A09,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,9,B09,1,121,128,E,11,E11,Rearray,327975,SO_0321,SO_0321
121,C,9,C09,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,9,D09,1,121,128,F,11,F11,Rearray,4810433,SO_4616,SO_4616
121,E,9,E09,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,9,F09,1,121,128,A,12,A12,Rearray,1234530,greA,SO_1191
121,G,9,G09,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,9,H09,1,121,128,G,12,G12,Rearray,3568502,SO_3427,SO_3427
121,A,10,A10,1,121,128,H,4,H04,Rearray,3195796,yfcL,SO_3076
121,B,10,B10,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,10,C10,1,121,128,F,5,F05,Rearray,4876440,kdkA,SO_4677
121,D,10,D10,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,10,E10,1,121,128,G,6,G06,Rearray,1759873,ompW,SO_1673
121,F,10,F10,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,10,G10,1,121,128,B,8,B08,Rearray,3098555,SO_2964,SO_2964
121,H,10,H10,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,A,11,A11,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,B,11,B11,1,121,128,D,9,D09,Rearray,3781837,SO_4842,SO_4842
121,C,11,C11,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,D,11,D11,1,121,129,C,11,C11,Rearray,4386485,SO_4212,SO_4212
121,E,11,E11,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,F,11,F11,1,121,129,H,11,H11,Rearray,321974,speF,SO_0314
121,G,11,G11,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,H,11,H11,1,121,129,H,12,H12,Rearray,539590,SO_0518,SO_0518
121,A,12,A12,1,121,129,E,2,E02,Rearray,2318254,SO_2204,SO_2204
121,B,12,B12,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,C,12,C12,1,121,129,D,4,D04,Rearray,3409735,pseC,SO_3270
121,D,12,D12,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,E,12,E12,1,121,129,A,5,A05,Rearray,2042298,fur,SO_1937
121,F,12,F12,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
121,G,12,G12,1,121,129,A,7,A07,Rearray,36170,rsmB,SO_0030
121,H,12,H12,1,121,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,1,A01,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,1,B01,1,122,129,C,7,C07,Rearray,2697915,asmA,SO_2566
122,C,1,C01,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,1,D01,1,122,129,G,9,G09,Rearray,674172,SO_0646,SO_0646
122,E,1,E01,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,1,F01,1,122,13,A,1,A01,Rearray,5043394,parA,SO_A0095
122,G,1,G01,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,H,1,H01,1,122,13,B,4,B04,Rearray,3518429,cfaS,SO_3379
122,A,2,A02,1,122,13,B,8,B08,Rearray,2874690,SO_2753,SO_2753
122,B,2,B02,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,C,2,C02,1,122,13,G,8,G08,Rearray,4760243,SO_4563,SO_4563
122,D,2,D02,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,E,2,E02,1,122,13,B,9,B09,Rearray,4069459,fdh,SO_3922
122,F,2,F02,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,G,2,G02,1,122,130,G,10,G10,Rearray,3097666,SO_2963,SO_2963
122,H,2,H02,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,3,A03,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,3,B03,1,122,130,A,11,A11,Rearray,4358436,SO_4189,SO_4189
122,C,3,C03,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,3,D03,1,122,130,H,11,H11,Rearray,3136089,trpA,SO_3024
122,E,3,E03,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,3,F03,1,122,130,H,2,H02,Rearray,1314788,puuD,SO_1267
122,G,3,G03,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,H,3,H03,1,122,130,A,5,A05,Rearray,4806710,SO_4612,SO_4612
122,A,4,A04,1,122,130,E,6,E06,Rearray,778377,SO_0764,SO_0764
122,B,4,B04,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,C,4,C04,1,122,130,C,7,C07,Rearray,4722072,SO_4526,SO_4526
122,D,4,D04,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,E,4,E04,1,122,130,H,7,H07,Rearray,809690,SO_0796,SO_0796
122,F,4,F04,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,G,4,G04,1,122,130,C,8,C08,Rearray,3089887,SO_2951,SO_2951
122,H,4,H04,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,5,A05,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,5,B05,1,122,130,A,9,A09,Rearray,1588326,SO_1513,SO_1513
122,C,5,C05,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,5,D05,1,122,131,E,11,E11,Rearray,2017705,SO_1917,SO_1917
122,E,5,E05,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,5,F05,1,122,131,C,12,C12,Rearray,3354992,flhA,SO_3213
122,G,5,G05,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,H,5,H05,1,122,131,F,12,F12,Rearray,696984,SO_0680,SO_0680
122,A,6,A06,1,122,131,F,2,F02,Rearray,4079334,rlmB,SO_3934
122,B,6,B06,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,C,6,C06,1,122,131,E,3,E03,Rearray,3304317,SO_3168,SO_3168
122,D,6,D06,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,E,6,E06,1,122,131,H,5,H05,Rearray,3478083,SO_3331,SO_3331
122,F,6,F06,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,G,6,G06,1,122,131,A,7,A07,Rearray,130149,SO_0120,SO_0120
122,H,6,H06,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,7,A07,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,7,B07,1,122,131,B,7,B07,Rearray,4541074,ilvG,SO_4347
122,C,7,C07,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,7,D07,1,122,131,H,9,H09,Rearray,3741681,SO_3576,SO_3576
122,E,7,E07,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,7,F07,1,122,132,G,11,G11,Rearray,571844,SO_0549,SO_0549
122,G,7,G07,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,H,7,H07,1,122,132,A,12,A12,Rearray,4898096,SO_4696,SO_4696
122,A,8,A08,1,122,132,G,12,G12,Rearray,1951845,uvrY,SO_1860
122,B,8,B08,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,C,8,C08,1,122,132,H,12,H12,Rearray,550180,elaA,SO_0526
122,D,8,D08,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,E,8,E08,1,122,132,G,3,G03,Rearray,4757416,SO_4559,SO_4559
122,F,8,F08,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,G,8,G08,1,122,132,B,4,B04,Rearray,3665228,SO_3512,SO_3512
122,H,8,H08,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,9,A09,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,9,B09,1,122,132,E,5,E05,Rearray,2222153,SO_2117,SO_2117
122,C,9,C09,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,9,D09,1,122,132,G,5,G05,Rearray,718397,SO_0701,SO_0701
122,E,9,E09,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,9,F09,1,122,132,H,7,H07,Rearray,1453585,SO_1396,SO_1396
122,G,9,G09,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,H,9,H09,1,122,133,C,1,C01,Rearray,2930008,SO_2806,SO_2806
122,A,10,A10,1,122,133,F,1,F01,Rearray,1304590,SO_1255,SO_1255
122,B,10,B10,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,C,10,C10,1,122,133,A,12,A12,Rearray,3940753,sufS,SO_3789
122,D,10,D10,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,E,10,E10,1,122,133,D,3,D03,Rearray,2445601,astE,SO_2338
122,F,10,F10,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,G,10,G10,1,122,133,G,5,G05,Rearray,1387786,mutH,SO_1330
122,H,10,H10,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,A,11,A11,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,B,11,B11,1,122,133,G,9,G09,Rearray,2594441,SO_2472,SO_2472
122,C,11,C11,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,D,11,D11,1,122,134,A,10,A10,Rearray,4589843,SO_4394,SO_4394
122,E,11,E11,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
122,F,11,F11,1,122,134,F,10,F10,Rearray,4412381,leuC,SO_4234
122,G,11,G11,1,122,NA,NA,NA,NA,NA,-1,BLANK,BLANK
